neo_id,neo_reference_id,name,nasa_jpl_url,absolute_magnitude_h,diameter_min_km,diameter_max_km,velocity_kms,miss_distance_km,approach_date,approach_date_full,orbiting_body,is_hazardous,is_sentry,created_at
54548503,54548503,(2025 SM15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54548503,27.374,0.0089074825,0.0199177363,10.2952217039,3077935.948382757,2025-10-07,2025-Oct-07 03:20,Earth,false,false,2025-10-03 13:34:50.502954
54548507,54548507,(2025 SP15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54548507,24.989,0.0267149876,0.0597365282,8.0080535942,6271891.417819776,2025-10-09,2025-Oct-09 12:31,Earth,false,false,2025-10-03 13:34:50.502954
54548711,54548711,(2025 SA21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54548711,26.454,0.0136067679,0.030425658,7.7502067187,3553212.031560785,2025-10-09,2025-Oct-09 06:08,Earth,false,false,2025-10-03 13:34:50.502954
54549107,54549107,(2025 PV16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549107,21.655,0.1240380633,0.2773575413,11.911973773,26448219.54429708,2025-10-14,2025-Oct-14 15:27,Earth,false,false,2025-10-03 19:15:36.514855
54549110,54549110,(2025 SN21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549110,26.646,0.0124553225,0.0278509478,8.3257528748,2845700.544110071,2025-10-05,2025-Oct-05 16:32,Earth,false,false,2025-10-03 13:34:50.502954
54549112,54549112,(2025 SG22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549112,23.719,0.0479462865,0.107211156,15.2146676137,15191996.942715213,2025-10-04,2025-Oct-04 02:53,Earth,false,false,2025-10-03 13:34:50.502954
54549113,54549113,(2025 SJ22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549113,25.468,0.0214266846,0.0479115233,8.4272778166,4277497.778576729,2025-10-05,2025-Oct-05 23:53,Earth,false,false,2025-10-03 13:34:50.502954
54549118,54549118,(2025 SP23),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549118,25.468,0.0214266846,0.0479115233,14.7552216771,494631.758708617,2025-10-09,2025-Oct-09 01:10,Earth,false,false,2025-10-03 13:34:50.502954
54549119,54549119,(2025 SC24),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549119,25.482,0.021288986,0.0476036199,13.3335937488,4528950.106355579,2025-10-06,2025-Oct-06 15:35,Earth,false,false,2025-10-03 13:34:50.502954
54549120,54549120,(2025 SH25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549120,26.77,0.0117639989,0.0263051013,12.7752940199,3543868.118681011,2025-10-06,2025-Oct-06 19:34,Earth,false,false,2025-10-03 13:34:50.502954
54549121,54549121,(2025 SU25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549121,24.653,0.0311856626,0.0697332616,3.3526168371,25819793.79361015,2025-10-11,2025-Oct-11 00:25,Earth,false,false,2025-10-03 19:15:37.148944
54549122,54549122,(2025 SW25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549122,25.862,0.0178712519,0.0399613341,6.1990238587,9653241.646458237,2025-10-08,2025-Oct-08 14:49,Earth,false,false,2025-10-03 13:34:51.30468
54549130,54549130,(2025 SO27),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549130,27.41,0.0087610261,0.01959025,6.4809213857,3948289.45958095,2025-10-05,2025-Oct-05 14:38,Earth,false,false,2025-10-03 13:34:50.502954
54549680,54549680,(2025 SZ27),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549680,25.194,0.0243083218,0.0543550599,16.413799511,1180837.188398617,2025-10-04,2025-Oct-04 04:29,Earth,false,false,2025-10-03 13:34:50.502954
54549681,54549681,(2025 SC29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549681,26.51,0.0132603497,0.0296510433,6.7469493985,5717849.123968496,2025-10-14,2025-Oct-14 05:00,Earth,false,false,2025-10-03 19:15:36.514855
54549682,54549682,(2025 TC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549682,26.963,0.0107635362,0.0240679987,16.1924731834,85900.398455469,2025-10-03,2025-Oct-03 06:33,Earth,false,false,2025-10-03 13:34:50.502954
54549686,54549686,(2025 SE29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549686,22.686,0.0771533835,0.1725202103,8.6380022778,4750727.168415926,2025-10-03,2025-Oct-03 21:03,Earth,false,false,2025-10-03 13:34:50.502954
54549687,54549687,(2025 SJ29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549687,26.572,0.0128870934,0.0288164169,10.4411958802,3220725.215404808,2025-10-08,2025-Oct-08 01:46,Earth,false,false,2025-10-03 13:34:51.30468
54549688,54549688,(2025 SL29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549688,23.88,0.0445199816,0.0995497053,5.5933307016,16053981.201076254,2025-10-06,2025-Oct-06 17:34,Earth,false,false,2025-10-03 13:34:50.502954
54549690,54549690,(2025 SN29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549690,26.183,0.0154154063,0.0344698965,8.9880965,4773773.528117924,2025-10-10,2025-Oct-10 08:12,Earth,false,false,2025-10-03 19:12:56.840742
54549691,54549691,(2025 SP29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54549691,26.078,0.016179123,0.0361776188,14.19746631,3708763.268475731,2025-10-10,2025-Oct-10 04:54,Earth,false,false,2025-10-03 19:12:56.840742
54550499,54550499,(2025 SD38),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550499,26.493,0.0133645696,0.0298840861,6.0026226154,11430922.934328722,2025-10-08,2025-Oct-08 01:35,Earth,false,false,2025-10-03 19:15:37.148944
54550502,54550502,(2025 TL),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550502,23.259,0.0592590898,0.1325073531,17.976884406,4434195.054854171,2025-10-05,2025-Oct-05 19:52,Earth,false,false,2025-10-03 19:12:56.840742
54550507,54550507,(2025 TO),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550507,28.046,0.0065366462,0.0146163852,6.9331467271,1262890.55794874,2025-10-05,2025-Oct-05 06:47,Earth,false,false,2025-10-03 19:12:56.840742
54550517,54550517,(2025 TV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54550517,23.118,0.0632346293,0.1413969295,12.1225983278,10604088.08678437,2025-10-24,2025-Oct-24 13:45,Earth,false,false,2025-10-03 19:19:00.869599
